ignore,opentime,openprice,tradeCount,ActiveTurnover,low,endPrice,activeBVolume,high,tradeVolume,volume,endtime,symbol
1705242600000,42849.00000000,42905.27000000,42802.00000000,42868.25000000,153.87475000,1705243499999,6594654.35069520,10453,76.28508000,3269084.12130130,0,BTCUSDT
1705243500000,42868.24000000,42924.00000000,42799.99000000,42811.99000000,374.79537000,1705244399999,16051747.53231380,13169,207.99543000,8906053.87761090,0,BTCUSDT
1705244400000,42811.99000000,42885.99000000,42806.41000000,42820.51000000,166.61073000,1705245299999,7137379.20010020,11113,88.64747000,3797344.94444180,0,BTCUSDT
1705245300000,42820.51000000,42890.00000000,42804.01000000,42876.00000000,212.27303000,1705246199999,9095646.60431610,10456,111.93061000,4795490.72370740,0,BTCUSDT
1705246200000,42876.00000000,42927.48000000,42874.00000000,42880.00000000,190.59536000,1705247099999,8176488.70842950,11718,101.79154000,4366655.26737950,0,BTCUSDT
1705247100000,42880.00000000,42967.97000000,42879.99000000,42904.38000000,306.17305000,1705247999999,13144962.68534240,14134,188.37740000,8088332.43155530,0,BTCUSDT
1705248000000,42904.39000000,42958.00000000,42890.34000000,42931.99000000,257.71922000,1705248899999,11062293.32183730,14378,141.81782000,6086817.61411300,0,BTCUSDT
1705248900000,42932.00000000,42965.00000000,42884.91000000,42890.36000000,285.17595000,1705249799999,12242782.93964250,11313,150.54814000,6462901.11756910,0,BTCUSDT
1705249800000,42890.36000000,42946.00000000,42856.72000000,42877.91000000,229.25968000,1705250699999,9832169.73756790,13015,111.46766000,4780648.71717060,0,BTCUSDT
1705250700000,42877.91000000,42948.00000000,42877.91000000,42929.95000000,234.97246000,1705251599999,10086801.68302420,10680,126.31200000,5422208.18038350,0,BTCUSDT
1705251600000,42929.94000000,42973.99000000,42877.77000000,42938.34000000,226.85602000,1705252499999,9741135.96686010,12568,108.19996000,4645866.10925440,0,BTCUSDT
1705252500000,42938.33000000,43010.84000000,42931.16000000,42960.66000000,332.11112000,1705253399999,14271946.72344140,15628,172.94930000,7431841.41113400,0,BTCUSDT
1705253400000,42960.66000000,43003.22000000,42942.00000000,42990.04000000,222.07705000,1705254299999,9543944.01244080,14500,109.05116000,4686574.04145060,0,BTCUSDT
1705254300000,42990.03000000,42994.00000000,42902.88000000,42973.27000000,160.50073000,1705255199999,6893238.68920290,11518,59.48700000,2554706.89427660,0,BTCUSDT
1705255200000,42973.27000000,43003.99000000,42944.92000000,42996.45000000,155.35153000,1705256099999,6678577.63350320,9033,73.51576000,3160243.19550450,0,BTCUSDT
1705256100000,42996.46000000,43002.99000000,42866.66000000,42889.48000000,207.14194000,1705256999999,8894004.79324470,13429,100.18342000,4301953.34682520,0,BTCUSDT
1705257000000,42889.48000000,42965.19000000,42866.30000000,42868.00000000,158.75395000,1705257899999,6811526.32654110,11369,84.18416000,3612028.61739570,0,BTCUSDT
1705257900000,42868.01000000,42921.10000000,42836.00000000,42900.01000000,165.95618000,1705258799999,7117394.08046130,10768,77.42158000,3320330.77881870,0,BTCUSDT
1705258800000,42900.01000000,42930.56000000,42800.00000000,42821.87000000,143.84759000,1705259699999,6167471.53245030,10620,56.44866000,2420462.44057050,0,BTCUSDT
1705259700000,42821.88000000,42867.44000000,42750.00000000,42750.01000000,368.76574000,1705260599999,15782658.16436550,20385,175.30584000,7503538.57894240,0,BTCUSDT
1705260600000,42750.01000000,42779.48000000,42665.00000000,42746.97000000,416.60465000,1705261499999,17791662.04233250,18483,187.19565000,7994250.90129360,0,BTCUSDT
1705261500000,42746.98000000,42819.95000000,42632.59000000,42660.00000000,459.27439000,1705262399999,19613733.45101540,28114,220.67933000,9425556.06331170,0,BTCUSDT
1705262400000,42660.00000000,42693.70000000,42183.68000000,42666.00000000,1717.72577000,1705263299999,73004567.78392380,80778,719.91002000,30592804.84620580,0,BTCUSDT
1705263300000,42666.01000000,42735.57000000,42494.76000000,42648.80000000,652.24608000,1705264199999,27788781.95289030,25909,292.62425000,12469600.60991130,0,BTCUSDT
1705264200000,42648.81000000,42723.99000000,42571.41000000,42662.88000000,224.70771000,1705265099999,9583624.94621660,13897,128.06990000,5461564.88875320,0,BTCUSDT
1705265100000,42662.88000000,42745.98000000,42501.91000000,42507.92000000,288.99887000,1705265999999,12319395.29474520,17811,117.45184000,5008149.08839970,0,BTCUSDT
1705266000000,42507.91000000,42595.41000000,42461.17000000,42558.50000000,365.05002000,1705266899999,15529176.52711650,21201,169.86690000,7226647.76750650,0,BTCUSDT
1705266900000,42558.50000000,42558.50000000,42229.16000000,42254.01000000,800.96127000,1705267799999,33923562.47906330,20598,344.95995000,14606121.63363320,0,BTCUSDT
1705267800000,42254.01000000,42340.00000000,42000.00000000,42306.50000000,1526.71397000,1705268699999,64346760.32736970,44005,625.44884000,26373244.93646250,0,BTCUSDT
1705268700000,42306.51000000,42554.90000000,42278.68000000,42554.89000000,549.28232000,1705269599999,23309084.52207650,22465,317.16993000,13458896.34192090,0,BTCUSDT
1705269600000,42554.89000000,42649.00000000,42491.10000000,42552.00000000,382.39493000,1705270499999,16279206.46365500,21014,204.35349000,8699258.65780720,0,BTCUSDT
1705270500000,42552.00000000,42561.97000000,42315.45000000,42319.91000000,285.24210000,1705271399999,12109420.70770640,12045,122.69818000,5210282.70095300,0,BTCUSDT
1705271400000,42319.91000000,42359.71000000,42073.87000000,42307.93000000,658.85139000,1705272299999,27807258.80669320,19562,354.11068000,14944544.62272520,0,BTCUSDT
1705272300000,42307.92000000,42419.01000000,42186.06000000,42270.99000000,282.66399000,1705273199999,11956220.46896880,10586,178.14514000,7535223.95584150,0,BTCUSDT
1705273200000,42271.00000000,42316.00000000,41914.00000000,42035.98000000,937.29941000,1705274099999,39452970.12030990,27718,401.18049000,16890152.35890590,0,BTCUSDT
1705274100000,42035.99000000,42138.14000000,41868.00000000,42031.99000000,786.33402000,1705274999999,33018134.36537470,24160,372.25383000,15629602.25677800,0,BTCUSDT
1705275000000,42032.00000000,42122.00000000,41750.00000000,41913.99000000,1538.02547000,1705275899999,64399925.34561630,36137,708.60768000,29671076.37363010,0,BTCUSDT
1705275900000,41914.00000000,41987.22000000,41720.00000000,41732.35000000,880.47422000,1705276799999,36838849.83621080,15715,402.74239000,16850575.57486720,0,BTCUSDT
1705276800000,41732.35000000,42060.92000000,41718.05000000,42045.30000000,677.90385000,1705277699999,28383855.92078570,17599,410.79787000,17202534.59985920,0,BTCUSDT
1705277700000,42045.31000000,42178.00000000,42028.68000000,42170.00000000,666.02039000,1705278599999,28047670.62418280,20876,369.30493000,15550888.39909670,0,BTCUSDT
1705278600000,42169.99000000,42353.94000000,42064.50000000,42349.28000000,794.89986000,1705279499999,33573533.08511170,19373,405.38537000,17121179.39387510,0,BTCUSDT
1705279500000,42349.27000000,42353.94000000,42188.00000000,42279.75000000,294.69873000,1705280399999,12451108.59551870,8877,163.44988000,6905093.25379960,0,BTCUSDT
1705280400000,42279.76000000,42333.90000000,42176.28000000,42198.00000000,260.75588000,1705281299999,11015039.30999600,8801,146.89386000,6205718.07563270,0,BTCUSDT
1705281300000,42198.00000000,42287.61000000,42181.90000000,42232.60000000,273.57307000,1705282199999,11554303.63911810,10424,151.19314000,6384691.56130520,0,BTCUSDT
1705282200000,42232.61000000,42398.73000000,42199.00000000,42366.04000000,623.76353000,1705283099999,26379726.88679120,17386,377.66516000,15969275.37096450,0,BTCUSDT
1705283100000,42366.04000000,42392.62000000,42258.99000000,42275.18000000,246.54792000,1705283999999,10436615.61629710,11000,146.22702000,6189852.49607950,0,BTCUSDT
1705284000000,42275.17000000,42357.53000000,42194.12000000,42329.98000000,302.32012000,1705284899999,12776552.03821240,11691,162.05563000,6848516.59331060,0,BTCUSDT
1705284900000,42329.99000000,42363.76000000,42256.00000000,42301.10000000,179.36407000,1705285799999,7588069.80228140,8688,107.26298000,4537793.69471360,0,BTCUSDT
1705285800000,42301.09000000,42360.00000000,42255.60000000,42320.00000000,197.82903000,1705286699999,8368576.00591160,7942,113.64133000,4807182.92005720,0,BTCUSDT
1705286700000,42320.00000000,42411.62000000,42304.00000000,42399.72000000,170.58222000,1705287599999,7226420.73867520,8456,99.50320000,4215293.35290970,0,BTCUSDT
1705287600000,42399.71000000,42481.10000000,42389.27000000,42436.01000000,225.77722000,1705288499999,9581589.48145410,11619,127.53270000,5411777.09910340,0,BTCUSDT
1705288500000,42436.00000000,42640.00000000,42404.92000000,42617.85000000,446.12510000,1705289399999,18974734.09053710,19034,282.55565000,12014650.48858780,0,BTCUSDT
1705289400000,42617.86000000,42636.00000000,42541.49000000,42556.96000000,280.00267000,1705290299999,11924737.58677550,10095,145.08008000,6178357.09924840,0,BTCUSDT
1705290300000,42556.96000000,42580.00000000,42511.61000000,42565.99000000,188.13405000,1705291199999,8003934.60702890,8070,97.58844000,4151554.39234190,0,BTCUSDT
1705291200000,42565.99000000,42634.00000000,42561.73000000,42621.11000000,221.23517000,1705292099999,9425030.33568050,8029,136.90552000,5832414.43195580,0,BTCUSDT
1705292100000,42621.11000000,42621.11000000,42499.01000000,42573.16000000,564.62316000,1705292999999,24026668.99810500,13156,229.32710000,9756518.22882710,0,BTCUSDT
1705293000000,42573.16000000,42630.58000000,42533.01000000,42535.09000000,168.71828000,1705293899999,7184592.65639120,7855,93.10265000,3964810.38921240,0,BTCUSDT
1705293900000,42535.08000000,42597.46000000,42520.00000000,42591.77000000,136.02774000,1705294799999,5790244.37020050,7511,66.35193000,2824213.94734000,0,BTCUSDT
1705294800000,42591.76000000,42824.68000000,42569.73000000,42791.10000000,579.53148000,1705295699999,24749134.07737280,25650,340.60196000,14544943.04348310,0,BTCUSDT
1705295700000,42791.10000000,42791.10000000,42680.00000000,42680.01000000,283.04552000,1705296599999,12091482.78458770,12090,153.70979000,6566001.22283810,0,BTCUSDT
1705296600000,42680.00000000,42709.72000000,42641.10000000,42643.78000000,186.10993000,1705297499999,7942279.10067440,7993,96.24782000,4107484.15515000,0,BTCUSDT
1705297500000,42643.78000000,42756.56000000,42642.00000000,42739.85000000,165.02840000,1705298399999,7047086.49985090,7654,100.86255000,4306850.22331050,0,BTCUSDT
1705298400000,42739.85000000,42774.00000000,42688.88000000,42738.48000000,299.14030000,1705299299999,12783206.31666630,12553,128.93512000,5509538.21759940,0,BTCUSDT
1705299300000,42738.47000000,42797.06000000,42657.81000000,42684.03000000,287.75319000,1705300199999,12292889.01758420,10975,161.36143000,6892277.02245700,0,BTCUSDT
1705300200000,42684.03000000,42726.97000000,42616.00000000,42639.34000000,226.58141000,1705301099999,9670825.01582060,10274,131.21876000,5600948.79739670,0,BTCUSDT
1705301100000,42639.35000000,42691.09000000,42612.00000000,42651.10000000,172.49145000,1705301999999,7358702.97036740,8999,80.98230000,3454857.55356840,0,BTCUSDT
1705302000000,42651.09000000,42686.00000000,42630.87000000,42685.99000000,130.96508000,1705302899999,5585855.69918830,6341,65.67346000,2800937.80844260,0,BTCUSDT
1705302900000,42685.99000000,42688.00000000,42582.00000000,42599.99000000,288.28285000,1705303799999,12290599.01939040,10797,99.51326000,4242368.68717970,0,BTCUSDT
1705303800000,42599.99000000,42625.00000000,42513.14000000,42624.29000000,405.05300000,1705304699999,17242427.29283890,14899,148.33101000,6314117.82572810,0,BTCUSDT
1705304700000,42624.30000000,42764.00000000,42618.76000000,42714.78000000,268.93043000,1705305599999,11485386.81141470,11573,133.95616000,5720714.42138990,0,BTCUSDT
1705305600000,42714.78000000,42748.00000000,42641.10000000,42675.84000000,369.11200000,1705306499999,15755914.37451340,12735,199.50693000,8515651.53119120,0,BTCUSDT
1705306500000,42675.85000000,42749.47000000,42652.04000000,42663.69000000,200.10349000,1705307399999,8545717.39577910,8526,94.00007000,4015113.24267140,0,BTCUSDT
1705307400000,42663.68000000,42775.00000000,42662.03000000,42704.77000000,305.56334000,1705308299999,13052943.32625180,10544,152.92710000,6533006.52679070,0,BTCUSDT
1705308300000,42704.78000000,42748.00000000,42645.00000000,42680.44000000,207.91315000,1705309199999,8875843.57073850,10214,109.79492000,4687053.10797740,0,BTCUSDT
1705309200000,42680.43000000,42688.23000000,42585.86000000,42674.49000000,264.26907000,1705310099999,11265161.91930530,10879,114.21039000,4868298.37550550,0,BTCUSDT
1705310100000,42674.48000000,42695.49000000,42620.46000000,42685.62000000,201.10408000,1705310999999,8579077.63384510,8968,84.54639000,3606908.85313290,0,BTCUSDT
1705311000000,42685.62000000,42701.10000000,42622.45000000,42666.11000000,220.33839000,1705311899999,9398221.30653970,10052,92.34830000,3938942.87689130,0,BTCUSDT
1705311900000,42666.12000000,42762.11000000,42666.11000000,42750.88000000,280.34378000,1705312799999,11977987.11172500,12937,168.10996000,7182462.74152140,0,BTCUSDT
1705312800000,42750.89000000,42761.10000000,42679.32000000,42679.33000000,194.01496000,1705313699999,8286396.60721570,9457,79.81101000,3408688.98122070,0,BTCUSDT
1705313700000,42679.32000000,42696.03000000,42620.00000000,42620.00000000,153.60293000,1705314599999,6551464.36519730,8725,64.76649000,2762445.93000440,0,BTCUSDT
1705314600000,42620.00000000,42703.03000000,42571.10000000,42687.99000000,242.63234000,1705315499999,10347670.50150190,15070,121.08231000,5164132.56023780,0,BTCUSDT
1705315500000,42687.99000000,42711.43000000,42540.00000000,42565.26000000,325.94782000,1705316399999,13891014.38192260,14529,151.56242000,6459548.73975300,0,BTCUSDT
1705316400000,42565.25000000,42620.00000000,42542.00000000,42618.01000000,264.96522000,1705317299999,11280628.72276400,14090,134.28665000,5716977.71821630,0,BTCUSDT
1705317300000,42618.01000000,42640.00000000,42551.10000000,42609.99000000,157.90511000,1705318199999,6725600.74698780,8607,58.82329000,2505651.50378050,0,BTCUSDT
1705318200000,42609.99000000,42626.34000000,42560.61000000,42612.01000000,164.69394000,1705319099999,7014920.70870420,10017,80.97652000,3449194.69210400,0,BTCUSDT
1705319100000,42612.01000000,42703.95000000,42612.00000000,42697.99000000,260.01363000,1705319999999,11094717.83248910,11642,143.93323000,6141332.88238610,0,BTCUSDT
1705320000000,42698.00000000,42715.00000000,42634.67000000,42689.42000000,313.84093000,1705320899999,13393694.44054200,12077,171.93521000,7337492.08674410,0,BTCUSDT
1705320900000,42689.43000000,42715.99000000,42604.46000000,42659.99000000,286.42658000,1705321799999,12218174.00725330,24686,136.96220000,5842596.10369350,0,BTCUSDT
1705321800000,42659.99000000,42696.53000000,42600.00000000,42601.28000000,350.32508000,1705322699999,14943802.48007210,17600,167.99826000,7166197.93301110,0,BTCUSDT
1705322700000,42601.28000000,42693.22000000,42570.00000000,42663.79000000,268.80600000,1705323599999,11465592.47930820,16801,130.50226000,5566302.40625580,0,BTCUSDT
1705323600000,42663.79000000,42706.00000000,42614.12000000,42675.98000000,365.90140000,1705324499999,15612602.36347970,16593,158.51699000,6763925.56701750,0,BTCUSDT
1705324500000,42675.99000000,42738.51000000,42657.81000000,42734.77000000,276.25436000,1705325399999,11796891.46891810,12060,127.52828000,5446176.61777380,0,BTCUSDT
1705325400000,42734.76000000,42765.97000000,42700.00000000,42753.84000000,257.95899000,1705326299999,11025478.60576400,9983,147.66144000,6311296.51797410,0,BTCUSDT
1705326300000,42753.85000000,42958.03000000,42753.84000000,42852.54000000,710.83006000,1705327199999,30473314.47807760,32799,404.32156000,17331107.52982960,0,BTCUSDT
1705327200000,42852.55000000,42868.53000000,42556.98000000,42626.46000000,660.20609000,1705328099999,28181298.67565890,27282,306.35569000,13078068.08578410,0,BTCUSDT
1705328100000,42626.47000000,42654.17000000,42320.00000000,42440.67000000,831.33610000,1705328999999,35357855.82356240,33103,380.56380000,16187024.82534870,0,BTCUSDT
1705329000000,42440.67000000,42488.00000000,42253.60000000,42398.74000000,939.15065000,1705329899999,39804374.13107180,34488,469.73380000,19908594.04428900,0,BTCUSDT
1705329900000,42398.74000000,42418.00000000,42172.14000000,42199.00000000,1198.14704000,1705330799999,50644229.26213850,46552,593.21357000,25070351.29521380,0,BTCUSDT
1705330800000,42199.01000000,42429.13000000,42198.00000000,42397.54000000,763.51323000,1705331699999,32294709.61939780,31749,443.04362000,18738164.80572620,0,BTCUSDT
1705331700000,42397.54000000,42462.91000000,42300.00000000,42428.23000000,572.67857000,1705332599999,24263293.57538950,23696,315.54975000,13369965.65946840,0,BTCUSDT
1705332600000,42428.22000000,42473.99000000,42350.00000000,42372.33000000,318.71224000,1705333499999,13517650.10046640,16243,148.61513000,6302830.76807380,0,BTCUSDT
1705333500000,42372.32000000,42372.33000000,42163.32000000,42278.99000000,481.64756000,1705334399999,20351841.04414100,20295,214.58035000,9065595.12200760,0,BTCUSDT
1705334400000,42278.99000000,42371.10000000,42249.00000000,42340.30000000,347.59451000,1705335299999,14710661.91848110,18175,189.32316000,8012618.39465230,0,BTCUSDT
1705335300000,42340.29000000,42450.03000000,42335.17000000,42429.99000000,291.11359000,1705336199999,12343053.60757390,16370,170.05982000,7210379.55670940,0,BTCUSDT
1705336200000,42430.00000000,42494.57000000,42399.00000000,42481.80000000,223.17170000,1705337099999,9471969.90223050,10830,118.49336000,5029471.81268080,0,BTCUSDT
1705337100000,42481.79000000,42549.00000000,42461.10000000,42522.61000000,259.38021000,1705337999999,11024567.07525260,12499,150.06632000,6378147.87116200,0,BTCUSDT
1705338000000,42522.60000000,42722.00000000,42521.10000000,42687.20000000,438.56330000,1705338899999,18701599.09770990,21310,211.88147000,9035121.63878300,0,BTCUSDT
1705338900000,42687.19000000,42694.73000000,42618.00000000,42692.00000000,251.30820000,1705339799999,10720190.86288860,11910,108.59352000,4632282.41055060,0,BTCUSDT
1705339800000,42692.00000000,42719.48000000,42611.39000000,42624.22000000,294.99616000,1705340699999,12586756.67729250,12349,143.29008000,6114292.50463080,0,BTCUSDT
1705340700000,42624.22000000,42779.78000000,42615.99000000,42696.58000000,295.57275000,1705341599999,12626901.10839660,14789,157.38850000,6723937.25238410,0,BTCUSDT
1705341600000,42696.57000000,42795.00000000,42696.57000000,42715.77000000,278.05372000,1705342499999,11888114.22505950,20758,155.50938000,6648279.65123640,0,BTCUSDT
1705342500000,42715.76000000,43170.00000000,42715.76000000,43156.00000000,1608.18897000,1705343399999,69130755.41277350,92637,967.61200000,41591646.34676620,0,BTCUSDT
1705343400000,43154.70000000,43400.43000000,43105.00000000,43352.00000000,3253.47745000,1705344299999,140747554.36907200,123875,1399.36982000,60533963.95045140,0,BTCUSDT
1705344300000,43352.00000000,43400.01000000,42956.04000000,43015.82000000,2751.56839000,1705345199999,118988787.89829100,64948,974.35392000,42113416.60824050,0,BTCUSDT
1705345200000,43015.82000000,43125.00000000,42954.32000000,42992.01000000,628.94262000,1705346099999,27055805.22635110,28968,355.99949000,15313255.38927670,0,BTCUSDT
1705346100000,42992.00000000,43133.80000000,42988.29000000,43057.99000000,467.15230000,1705346999999,20119108.97580950,23194,247.57043000,10661393.12187290,0,BTCUSDT
1705347000000,43058.00000000,43066.00000000,42831.60000000,42861.96000000,578.32269000,1705347899999,24834765.39649050,17841,180.88097000,7764349.40628020,0,BTCUSDT
1705347900000,42861.97000000,42997.89000000,42825.84000000,42992.67000000,363.89995000,1705348799999,15621063.86847630,14393,212.29665000,9113951.10598330,0,BTCUSDT
1705348800000,42992.67000000,43101.10000000,42946.00000000,43100.51000000,399.87268000,1705349699999,17215837.59811390,14832,244.28200000,10517548.31666790,0,BTCUSDT
1705349700000,43100.50000000,43114.45000000,43017.66000000,43031.39000000,283.61475000,1705350599999,12213944.64886230,13937,130.03802000,5600589.23321770,0,BTCUSDT
1705350600000,43031.38000000,43050.00000000,42922.95000000,42939.67000000,318.75913000,1705351499999,13696340.42756800,11768,113.52936000,4877428.91327260,0,BTCUSDT
1705351500000,42939.67000000,42960.00000000,42850.00000000,42960.00000000,243.65502000,1705352399999,10452970.03500960,10873,101.22872000,4342618.67667020,0,BTCUSDT
1705352400000,42959.99000000,42960.00000000,42834.42000000,42836.49000000,186.95308000,1705353299999,8015052.70275150,10407,92.79629000,3978132.20339800,0,BTCUSDT
1705353300000,42836.49000000,42882.00000000,42750.00000000,42751.92000000,265.74140000,1705354199999,11379272.34435990,12576,132.89615000,5691461.44780570,0,BTCUSDT
1705354200000,42751.92000000,42866.00000000,42751.92000000,42800.00000000,245.91284000,1705355099999,10530620.23039140,9450,120.94548000,5178783.49327030,0,BTCUSDT
1705355100000,42800.01000000,42836.00000000,42710.00000000,42716.00000000,222.07919000,1705355999999,9499193.72967880,9682,99.37937000,4250841.83730020,0,BTCUSDT
1705356000000,42716.00000000,42758.00000000,42401.00000000,42486.00000000,583.85331000,1705356899999,24876930.80629000,23325,231.43728000,9863202.04248310,0,BTCUSDT
1705356900000,42486.01000000,42600.00000000,42342.18000000,42597.99000000,698.47041000,1705357799999,29659863.93468400,22617,349.36641000,14836465.64910190,0,BTCUSDT
1705357800000,42597.99000000,42776.73000000,42544.69000000,42773.17000000,365.59337000,1705358699999,15601802.79108790,19237,207.34567000,8849477.29380810,0,BTCUSDT
1705358700000,42773.17000000,42818.31000000,42564.30000000,42628.00000000,202.32234000,1705359599999,8632870.40006900,12328,84.57050000,3609001.17429600,0,BTCUSDT
1705359600000,42628.00000000,42628.51000000,42525.40000000,42576.96000000,371.77099000,1705360499999,15831582.91904390,14754,193.90293000,8256974.88499570,0,BTCUSDT
1705360500000,42576.96000000,42588.00000000,42474.00000000,42536.92000000,454.72369000,1705361399999,19336933.62956690,16072,184.38259000,7840617.29888580,0,BTCUSDT
1705361400000,42536.91000000,42583.76000000,42526.81000000,42560.27000000,240.00705000,1705362299999,10213537.72805460,11549,147.31786000,6268763.93303080,0,BTCUSDT
1705362300000,42560.28000000,42639.99000000,42500.00000000,42511.10000000,235.18404000,1705363199999,10013539.50488880,10079,107.66683000,4584543.26935870,0,BTCUSDT
1705363200000,42511.10000000,42599.98000000,42466.88000000,42572.01000000,326.56051000,1705364099999,13889171.53511910,12135,181.03901000,7700015.71107120,0,BTCUSDT
1705364100000,42572.02000000,42650.00000000,42530.44000000,42637.98000000,223.68313000,1705364999999,9529399.53795060,11146,128.65246000,5480714.59254880,0,BTCUSDT
1705365000000,42637.98000000,42674.00000000,42605.29000000,42650.00000000,268.22974000,1705365899999,11438369.35700830,12302,142.37231000,6071032.67792710,0,BTCUSDT
1705365900000,42650.01000000,42661.10000000,42575.59000000,42600.00000000,188.78359000,1705366799999,8044262.60877940,9473,96.94729000,4131079.40077010,0,BTCUSDT
1705366800000,42600.01000000,42726.97000000,42592.34000000,42676.02000000,272.99127000,1705367699999,11651130.59678510,13770,151.29498000,6456584.34195780,0,BTCUSDT
1705367700000,42676.01000000,42676.02000000,42592.00000000,42621.12000000,199.25716000,1705368599999,8494678.81097770,13716,111.85936000,4768826.91024790,0,BTCUSDT
1705368600000,42621.12000000,42631.02000000,42555.00000000,42568.00000000,244.53801000,1705369499999,10414821.54516220,13957,126.03292000,5367350.57870990,0,BTCUSDT
1705369500000,42568.00000000,42643.50000000,42562.91000000,42584.34000000,158.71824000,1705370399999,6761352.48548130,9630,91.82661000,3911641.64794680,0,BTCUSDT
1705370400000,42584.34000000,42698.84000000,42553.96000000,42681.11000000,226.85340000,1705371299999,9669037.07501600,10655,106.70481000,4547840.04004440,0,BTCUSDT
1705371300000,42681.10000000,42723.40000000,42634.24000000,42695.73000000,187.93447000,1705372199999,8019457.44787030,8185,108.62869000,4635521.78867860,0,BTCUSDT
1705372200000,42695.73000000,42732.45000000,42633.29000000,42641.69000000,267.46977000,1705373099999,11417118.02348080,9426,176.09743000,7516208.18062450,0,BTCUSDT
1705373100000,42641.69000000,42731.13000000,42610.00000000,42710.00000000,284.81868000,1705373999999,12151108.05261490,11795,179.43508000,7653727.24046940,0,BTCUSDT
1705374000000,42710.00000000,42741.10000000,42702.00000000,42715.74000000,237.28687000,1705374899999,10137260.03284900,9867,150.55988000,6431944.32869870,0,BTCUSDT
1705374900000,42715.73000000,42900.00000000,42712.14000000,42798.03000000,390.44988000,1705375799999,16712064.05466610,23403,230.01803000,9845177.20918030,0,BTCUSDT
1705375800000,42798.04000000,42874.00000000,42777.98000000,42834.25000000,239.96500000,1705376699999,10276622.68808990,14325,124.67500000,5339334.39502630,0,BTCUSDT
1705376700000,42834.24000000,42939.50000000,42789.91000000,42924.56000000,307.73967000,1705377599999,13196878.91333180,16125,188.24000000,8072174.91511310,0,BTCUSDT
1705377600000,42924.57000000,42946.05000000,42853.07000000,42940.11000000,217.75894000,1705378499999,9344680.03193670,10182,106.19286000,4556655.24926630,0,BTCUSDT
1705378500000,42940.10000000,42945.63000000,42852.58000000,42856.96000000,162.61449000,1705379399999,6974785.06766990,10087,77.28120000,3314424.71223400,0,BTCUSDT
1705379400000,42856.96000000,42869.33000000,42783.20000000,42841.77000000,289.87699000,1705380299999,12412955.29395260,9285,127.70790000,5468298.71569510,0,BTCUSDT
1705380300000,42841.77000000,42857.00000000,42755.33000000,42803.19000000,247.22150000,1705381199999,10580895.93632410,14036,102.71738000,4395409.48367310,0,BTCUSDT
1705381200000,42803.18000000,42841.73000000,42768.00000000,42841.30000000,155.61428000,1705382099999,6661797.45440240,8962,83.05113000,3555655.89051660,0,BTCUSDT
1705382100000,42841.31000000,42889.17000000,42816.21000000,42889.16000000,187.68263000,1705382999999,8044055.22333070,8402,120.04083000,5144981.55405370,0,BTCUSDT
1705383000000,42889.17000000,42931.33000000,42868.62000000,42878.00000000,263.29698000,1705383899999,11297365.98720150,19325,116.33220000,4991349.51660620,0,BTCUSDT
1705383900000,42877.99000000,42894.35000000,42771.10000000,42773.82000000,207.44826000,1705384799999,8885489.12743090,9406,85.14314000,3647330.25472710,0,BTCUSDT
1705384800000,42773.82000000,42780.00000000,42698.86000000,42737.59000000,393.18103000,1705385699999,16798798.24910970,11552,157.65853000,6735567.57822050,0,BTCUSDT
1705385700000,42737.58000000,42737.59000000,42646.89000000,42702.20000000,273.27024000,1705386599999,11663113.56216640,9801,124.38502000,5308134.58065550,0,BTCUSDT
1705386600000,42702.21000000,42758.18000000,42681.34000000,42736.77000000,143.65869000,1705387499999,6137909.12441110,7445,64.59308000,2759766.37874730,0,BTCUSDT
1705387500000,42736.78000000,42774.00000000,42704.61000000,42732.45000000,114.59709000,1705388399999,4898212.98512970,8289,60.81026000,2599174.93434310,0,BTCUSDT
1704938400000,2568.21000000,2574.81000000,2566.22000000,2574.80000000,5140.40470000,1704939299999,13215589.35186300,11597,2479.57720000,6375149.16416700,0,ETHUSDT
1704939300000,2574.80000000,2582.60000000,2573.94000000,2580.03000000,6430.48600000,1704940199999,16580666.85915500,10009,2728.03160000,7033530.23633600,0,ETHUSDT
1704940200000,2580.03000000,2586.21000000,2574.20000000,2577.30000000,5060.76320000,1704941099999,13061778.78607300,11437,2305.13010000,5948783.87574700,0,ETHUSDT
1704941100000,2577.29000000,2585.26000000,2577.29000000,2580.41000000,4554.40060000,1704941999999,11758277.23432200,8758,2293.40120000,5920934.45074800,0,ETHUSDT
1704942000000,2580.42000000,2589.84000000,2576.47000000,2580.13000000,5359.43730000,1704942899999,13849221.90241200,12570,2864.80760000,7403838.12632000,0,ETHUSDT
1704942900000,2580.13000000,2589.85000000,2571.55000000,2588.18000000,6810.39390000,1704943799999,17571757.57286000,14805,4199.86400000,10836985.68495600,0,ETHUSDT
1704943800000,2588.18000000,2602.00000000,2588.17000000,2598.95000000,6908.77510000,1704944699999,17940094.97377900,14556,4893.96210000,12708188.81526500,0,ETHUSDT
1704944700000,2598.96000000,2614.76000000,2597.21000000,2613.01000000,10051.18430000,1704945599999,26183582.61555500,15934,6281.95330000,16363723.93754900,0,ETHUSDT
1704945600000,2613.00000000,2630.00000000,2609.20000000,2621.62000000,16083.65660000,1704946499999,42133205.53919800,25078,9631.89250000,25231275.03327100,0,ETHUSDT
